0	0	An affiliation 
1	1	An affiliation 
2	2	An affiliation 
3	3	An affiliation 
4	4	An affiliation 
5	5	An affiliation 
6	6	An affiliation 
7	7	An affiliation 
8	8	An affiliation 
9	9	An affiliation 
10	10	An affiliation 
11	11	An affiliation 
12	12	An affiliation 
13	13	An affiliation 
14	14	An affiliation 
15	15	An affiliation 
16	16	An affiliation 
17	17	An affiliation 
18	18	An affiliation 
19	19	An affiliation 
20	20	An affiliation 
21	21	An affiliation 
22	22	An affiliation 
23	23	An affiliation 
24	24	An affiliation 
25	25	An affiliation 
26	26	An affiliation 
27	27	An affiliation 
28	28	An affiliation 
29	29	An affiliation 
30	30	An affiliation 
31	31	An affiliation 
32	32	An affiliation 
33	33	An affiliation 
34	34	An affiliation 
35	35	An affiliation 
36	36	An affiliation 
37	37	An affiliation 
38	38	An affiliation 
39	39	An affiliation 
40	40	An affiliation 
41	41	An affiliation 
42	42	An affiliation 
43	43	An affiliation 
44	44	An affiliation 
45	45	An affiliation 
46	46	An affiliation 
47	47	An affiliation 
48	48	An affiliation 
49	49	An affiliation 
50	50	An affiliation 
51	51	An affiliation 
52	52	An affiliation 
53	53	An affiliation 
54	54	An affiliation 
55	55	An affiliation 
56	56	An affiliation 
57	57	An affiliation 
58	58	An affiliation 
59	59	An affiliation 
60	60	An affiliation 
61	61	An affiliation 
62	62	An affiliation 
63	63	An affiliation 
64	64	An affiliation 
65	65	An affiliation 
66	66	An affiliation 
67	67	An affiliation 
68	68	An affiliation 
69	69	An affiliation 
70	70	An affiliation 
71	71	An affiliation 
72	72	An affiliation 
73	73	An affiliation 
74	74	An affiliation 
75	75	An affiliation 
76	76	An affiliation 
77	77	An affiliation 
78	78	An affiliation 
79	79	An affiliation 
80	80	An affiliation 
81	81	An affiliation 
82	82	An affiliation 
83	83	An affiliation 
84	84	An affiliation 
85	85	An affiliation 
86	86	An affiliation 
87	87	An affiliation 
88	88	An affiliation 
89	89	An affiliation 
90	90	An affiliation 
91	91	An affiliation 
92	92	An affiliation 
93	93	An affiliation 
94	94	An affiliation 
95	95	An affiliation 
96	96	An affiliation 
97	97	An affiliation 
98	98	An affiliation 
99	99	An affiliation 
100	100	An affiliation 
101	101	An affiliation 
102	102	An affiliation 
103	103	An affiliation 
104	104	An affiliation 
105	105	An affiliation 
106	106	An affiliation 
107	107	An affiliation 
108	108	An affiliation 
109	109	An affiliation 
110	110	An affiliation 
111	111	An affiliation 
112	112	An affiliation 
113	113	An affiliation 
114	114	An affiliation 
115	115	An affiliation 
116	116	An affiliation 
117	117	An affiliation 
118	118	An affiliation 
