0	0	jats
0	1	sec
0	2	jats
0	3	content
0	4	jats
0	5	multidisciplinary
0	6	bpm
0	7	reap
0	8	significant
0	9	impact
0	10	particularly
0	11	benefit
0	12	incorporating
0	13	accounting
0	14	concepts
0	15	address
0	16	bpm
0	17	challenges
0	18	creation
0	19	investment
0	20	bpm
0	21	activities
0	22	addresses
0	23	bpm
0	24	accounting
0	25	scarce
0	26	purpose
0	27	detailed
0	28	synthesis
0	29	literature
0	30	integrated
0	31	accounting
0	32	aspects
0	33	bpm
0	34	authors
0	35	profile
0	36	thematically
0	37	describe
0	38	existing
0	39	derive
0	40	directions
0	41	guide
0	42	sec
0	43	jats
0	44	sec
0	45	jats
0	46	content
0	47	methodology
0	48	jats
0	49	multi
0	50	staged
0	51	structured
0	52	literature
0	53	approach
0	54	search
0	55	broad
0	56	themes
0	57	accounting
0	58	bpm
0	59	supported
0	60	nvivo
0	61	manage
0	62	papers
0	63	coding
0	64	analysis
0	65	processes
0	66	designed
0	67	sec
0	68	jats
0	69	sec
0	70	jats
0	71	content
0	72	jats
0	73	confirms
0	74	dearth
0	75	ties
0	76	disciplines
0	77	despite
0	78	synergetic
0	79	multidisciplinary
0	80	attained
0	81	literature
0	82	mostly
0	83	accounting
0	84	perspective
0	85	relates
0	86	describing
0	87	particular
0	88	measurement
0	89	applicable
0	90	improvement
0	91	initiatives
0	92	tools
0	93	activity
0	94	costing
0	95	balanced
0	96	scorecard
0	97	lack
0	98	examines
0	99	bpm
0	100	relation
0	101	accounting
0	102	perspectives
0	103	external
0	104	reporting
0	105	directions
0	106	proposed
0	107	implications
0	108	practitioners
0	109	findings
0	110	structured
0	111	literature
0	112	sec
0	113	jats
0	114	sec
0	115	jats
0	116	content
0	117	limitations
0	118	jats
0	119	provides
0	120	detailed
0	121	synthesis
0	122	existing
0	123	literature
0	124	nexus
0	125	accounting
0	126	bpm
0	127	summarizes
0	128	implications
0	129	practitioners
0	130	provides
0	131	directions
0	132	identifying
0	133	gaps
0	134	opportunities
0	135	contextual
0	136	basis
0	137	extension
0	138	sec
0	139	jats
0	140	sec
0	141	jats
0	142	content
0	143	jats
0	144	effective
0	145	literature
0	146	reviews
0	147	create
0	148	foundations
0	149	accumulate
0	150	otherwise
0	151	scattered
0	152	knowledge
0	153	structured
0	154	literature
0	155	provides
0	156	detailed
0	157	synthesis
0	158	ties
0	159	accounting
0	160	bpm
0	161	disciplines
0	162	providing
0	163	basis
0	164	directions
0	165	implications
0	166	sec
2	167	jats
2	168	sec
2	169	jats
2	170	content
2	171	jats
2	172	multidisciplinary
2	173	bpm
2	174	reap
2	175	significant
2	176	impact
2	177	particularly
2	178	benefit
2	179	incorporating
2	180	accounting
2	181	concepts
2	182	address
2	183	bpm
2	184	challenges
2	185	creation
2	186	investment
2	187	bpm
2	188	activities
2	189	addresses
2	190	bpm
2	191	accounting
2	192	scarce
2	193	purpose
2	194	detailed
2	195	synthesis
2	196	literature
2	197	integrated
2	198	accounting
2	199	aspects
2	200	bpm
2	201	authors
2	202	profile
2	203	thematically
2	204	describe
2	205	existing
2	206	derive
2	207	directions
2	208	guide
2	209	sec
2	210	jats
2	211	sec
2	212	jats
2	213	content
2	214	methodology
2	215	jats
2	216	multi
2	217	staged
2	218	structured
2	219	literature
2	220	approach
2	221	search
2	222	broad
2	223	themes
2	224	accounting
2	225	bpm
2	226	supported
2	227	nvivo
2	228	manage
2	229	papers
2	230	coding
2	231	analysis
2	232	processes
2	233	designed
2	234	sec
2	235	jats
2	236	sec
2	237	jats
2	238	content
2	239	jats
2	240	confirms
2	241	dearth
2	242	ties
2	243	disciplines
2	244	despite
2	245	synergetic
2	246	multidisciplinary
2	247	attained
2	248	literature
2	249	mostly
2	250	accounting
2	251	perspective
2	252	relates
2	253	describing
2	254	particular
2	255	measurement
2	256	applicable
2	257	improvement
2	258	initiatives
2	259	tools
2	260	activity
2	261	costing
2	262	balanced
2	263	scorecard
2	264	lack
2	265	examines
2	266	bpm
2	267	relation
2	268	accounting
2	269	perspectives
2	270	external
2	271	reporting
2	272	directions
2	273	proposed
2	274	implications
2	275	practitioners
2	276	findings
2	277	structured
2	278	literature
2	279	sec
2	280	jats
2	281	sec
2	282	jats
2	283	content
2	284	limitations
2	285	jats
2	286	provides
2	287	detailed
2	288	synthesis
2	289	existing
2	290	literature
2	291	nexus
2	292	accounting
2	293	bpm
2	294	summarizes
2	295	implications
2	296	practitioners
2	297	provides
2	298	directions
2	299	identifying
2	300	gaps
2	301	opportunities
2	302	contextual
2	303	basis
2	304	extension
2	305	sec
2	306	jats
2	307	sec
2	308	jats
2	309	content
2	310	jats
2	311	effective
2	312	literature
2	313	reviews
2	314	create
2	315	foundations
2	316	accumulate
2	317	otherwise
2	318	scattered
2	319	knowledge
2	320	structured
2	321	literature
2	322	provides
2	323	detailed
2	324	synthesis
2	325	ties
2	326	accounting
2	327	bpm
2	328	disciplines
2	329	providing
2	330	basis
2	331	directions
2	332	implications
2	333	sec
